LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
67,43,28,14,14,3,10,59,10,56,11,0.1,1.18,26,0.16,2053.23,12,1,0,11,0,141.85,3,42,0,1,141.85,0,0.5,0.91,0,0,2,487.47,0,2,0,0.0,0,1,13,0,0,9,0,3,145,1,False
65,41,27,12,14,2,10,58,10,56,11,0.1,1.09,25,0.15,1871.59,12,1,0,11,0,142.18,2,40,0,1,142.18,0,0.5,0.91,0,0,2,450.37,0,2,0,0.0,0,1,12,0,0,9,0,2,137,1,False
66,41,27,12,14,2,11,60,10,56,11,0.1,1.09,25,0.15,2025.71,12,1,0,11,0,141.91,3,40,0,1,141.91,0,0.5,0.91,0,0,2,460.89,0,2,0,0.0,0,1,12,0,0,9,0,3,139,1,False
38,10,9,0,6,0,22,125,10,56,3,0.0,1.0,4,0.03,97.3,3,0,4,3,0,159.34,12,5,0,1,159.1,0,0.0,0.0,0,3,1,78.04,0,0,0,0.0,0,0,3,0,0,3,0,3,28,1,False
55,40,26,12,4,2,11,60,10,56,11,0.1,1.09,25,0.15,2025.71,12,1,0,11,0,141.91,3,39,0,1,141.91,0,0.5,0.91,0,0,2,460.89,0,2,0,0.0,0,1,12,0,0,9,0,3,139,1,False
26,8,7,0,3,0,15,81,10,56,4,0.0,1.0,5,0.02,54.51,4,0,1,4,0,162.07,0,6,0,1,162.07,0,0.0,0.0,0,4,1,49.51,0,1,0,0.0,0,0,4,0,0,3,0,0,23,1,False
55,40,26,12,4,2,11,60,10,56,11,0.1,1.09,25,0.15,2025.71,12,1,0,11,0,141.91,3,39,0,1,141.91,0,0.5,0.91,0,0,2,460.89,0,2,0,0.0,0,1,12,0,0,9,0,3,139,1,False
49,21,14,6,7,1,21,109,10,56,5,0.25,1.2,14,0.1,1501.1,6,1,0,5,1,180.11,12,20,1,1,140.22,0,0.5,0.8,0,7,2,296.25,1,2,0,0.0,0,1,6,0,0,3,0,6,84,1,False
42,16,7,0,8,1,18,110,10,56,3,0.0,1.0,4,0.05,262.68,3,0,2,3,0,176.32,9,13,0,1,155.7,0,0.0,0.0,0,3,1,137.0,0,2,0,0.0,0,0,3,0,0,1,0,2,41,1,False
134,74,28,0,4,0,56,375,10,56,25,0.0,1.0,26,0.32,1743.2,25,0,1,25,0,206.48,46,72,0,1,156.48,0,0.0,0.0,0,25,1,966.39,0,0,0,0.0,0,0,25,0,0,25,0,4,289,1,True
156,107,74,40,16,6,33,250,10,56,14,0.19,2.29,90,0.98,36576.8,18,4,2,15,1,154.76,29,104,1,1,114.87,0,0.5,0.43,0,0,10,2949.12,0,2,0,0.0,1,1,32,0,1,12,0,15,631,2,False
159,134,65,48,7,1,18,108,10,56,11,0.15,2.45,64,0.76,34814.2,13,2,0,11,0,117.16,9,133,0,1,117.16,0,0.5,0.36,0,37,8,2286.49,0,1,0,0.0,0,1,27,0,0,10,0,7,505,2,False
25,13,22,0,2,10,10,77,10,56,0,0.0,0.0,11,0.41,12509.6,10,10,0,2,0,171.0,10,12,0,1,171.0,0,0.0,0.0,0,0,0,1237.21,0,0,0,0.0,2,0,0,0,2,0,0,10,214,1,False
507,411,283,131,46,35,50,541,10,56,21,0.11,6.48,344,4.75,384300.0,28,7,7,21,0,112.7,75,403,0,1,92.09,0,0.5,0.24,4,111,29,14246.1,9,1,0,0.0,0,1,136,0,0,20,0,58,2594,2,False
46,14,10,3,5,0,27,140,10,56,14,0.19,2.29,90,0.98,36576.8,18,4,2,15,7,154.76,29,104,3,2,114.87,0,0.67,0.43,0,0,10,2949.12,0,2,4,0.59,1,2,32,0,1,12,0,15,631,2,False
22,10,9,0,2,0,10,56,10,56,0,0.0,0.0,8,0.08,1316.28,7,7,0,0,0,171.0,0,9,0,1,171.0,0,0.0,0.0,0,0,0,245.27,0,0,0,0.0,0,0,0,0,0,0,0,0,55,1,False
1318,923,519,310,113,35,282,2418,10,56,32,0.01,7.19,516,8.94,975944.0,43,11,10,32,1,40.32,307,912,1,1,90.32,0,0.5,0.08,8,334,39,26831.3,8,6,0,0.0,0,1,230,0,0,26,0,144,4582,1,True
876,697,481,193,74,22,105,915,10,56,21,0.15,8.9,532,7.93,839995.0,22,1,9,21,1,64.24,117,687,1,1,82.11,0,0.5,0.86,12,0,38,23795.0,5,3,0,0.0,0,1,187,0,0,18,0,80,4100,1,True
590,462,309,132,43,18,85,844,10,56,20,0.08,6.6,354,5.39,547396.0,30,10,10,20,0,89.96,93,451,0,1,89.73,0,0.5,0.18,6,156,24,16179.4,1,2,0,0.0,0,1,132,0,0,18,0,49,2831,1,True
39,23,22,0,4,17,12,147,10,56,0,0.0,0.0,20,0.27,4871.76,19,19,1,0,0,171.0,19,21,0,1,171.0,0,0.5,0.0,0,0,0,798.65,0,0,0,0.0,0,1,0,0,0,0,0,19,143,1,False
210,130,97,44,27,1,53,353,10,56,18,0.88,2.28,94,1.07,67164.7,19,1,2,18,3,156.5,44,127,3,1,116.61,2,0.25,0.17,5,34,22,3224.24,0,0,0,0.0,0,1,41,2,0,18,0,26,669,1,False
46,27,20,5,6,3,13,74,10,56,4,0.17,1.25,16,0.16,2612.7,8,4,2,4,0,176.32,6,24,0,1,126.32,0,0.5,0.38,1,6,2,488.3,0,1,0,0.0,0,1,5,0,0,3,0,4,122,1,False
23,9,7,0,4,0,10,56,10,56,1,0.0,1.0,6,0.04,483.1,3,2,0,1,0,120.84,0,8,0,1,120.84,0,0.0,1.0,0,1,1,116.08,0,0,0,0.0,0,0,1,0,0,1,0,0,34,1,True
25,8,7,0,3,0,14,94,10,56,5,0.0,1.0,6,0.02,77.53,5,0,0,5,0,161.63,4,7,0,1,161.63,0,0.0,0.0,0,5,1,72.53,0,0,0,0.0,0,0,5,0,0,5,0,4,31,1,False
147,102,69,35,18,13,27,219,10,56,11,0.23,2.73,62,1.01,36763.3,14,3,3,11,0,156.83,30,98,0,1,116.95,0,0.5,0.12,1,43,4,3027.95,4,1,0,0.0,0,1,30,0,0,10,0,22,635,2,True
113,75,56,15,21,13,17,135,10,56,7,0.13,2.86,56,0.74,44092.3,17,10,2,7,0,147.04,20,72,0,1,107.15,0,0.5,0.21,0,15,9,2230.01,1,1,0,0.0,0,1,20,0,0,6,0,18,454,1,True
584,384,265,124,67,15,133,1183,10,56,24,0.07,4.54,277,3.91,230529.0,43,19,10,26,0,82.57,138,373,0,1,100.44,0,0.0,0.12,7,256,15,11728.6,0,0,0,0.0,2,0,109,0,2,24,3,65,2272,1,False
40,21,15,6,5,2,14,79,10,56,4,0.0,1.75,13,0.14,2272.37,4,0,1,4,0,181.38,6,19,0,1,131.38,0,0.5,0.0,0,4,3,424.22,6,1,0,0.0,0,1,7,0,0,3,0,3,109,2,False
521,355,251,122,56,17,110,723,10,56,40,0.06,2.9,266,3.35,212740.0,47,7,3,40,3,152.27,117,351,3,1,112.39,2,0.25,0.2,10,342,22,10057.4,0,2,1,0.0,0,1,116,2,0,38,2,63,1994,1,True
474,329,186,84,62,19,83,566,10,56,12,0.06,6.17,188,3.17,262229.0,23,11,12,12,1,50.25,92,316,1,1,92.54,0,0.5,0.14,5,0,16,9506.9,3,3,0,0.0,0,1,74,0,0,9,0,57,1709,1,True
451,358,245,109,23,33,70,808,10,56,17,0.01,7.06,294,5.09,852280.0,23,6,5,17,0,69.77,93,352,0,1,87.64,0,0.0,0.18,12,97,33,15260.9,9,3,0,0.0,0,0,120,0,0,14,2,44,2638,2,True
220,145,105,48,30,12,45,420,10,56,13,0.03,3.69,118,1.46,99259.3,18,5,0,13,0,125.14,47,144,0,1,104.53,0,0.5,0.17,5,65,9,4374.44,2,0,0,0.0,0,1,48,0,0,13,0,31,878,1,True
205,132,88,49,17,5,56,459,10,56,17,0.01,2.47,81,1.03,38439.6,22,5,3,17,2,142.53,51,128,2,1,121.92,1,0.33,0.19,5,142,12,3089.06,0,4,0,0.0,0,1,42,1,0,13,1,18,677,1,True
56,30,22,3,7,0,19,112,10,56,7,0.11,1.0,20,0.17,2070.69,10,3,1,7,0,190.31,9,26,0,1,140.31,0,0.5,0.24,0,17,1,503.34,0,0,0,0.0,0,1,7,0,0,7,0,4,135,1,False
36,16,12,1,5,0,15,89,10,56,3,0.5,1.0,10,0.09,1383.18,4,1,1,3,0,182.23,5,14,0,1,132.23,0,0.5,0.67,0,4,1,270.85,0,0,0,0.0,0,1,3,0,0,3,0,2,72,1,False
41,24,19,2,3,0,14,76,10,56,4,0.0,1.75,18,0.23,5942.29,6,2,0,4,0,173.44,4,23,0,1,123.44,0,0.5,0.5,0,6,2,690.53,0,0,0,0.0,0,1,7,0,0,4,0,1,158,1,False
33,14,11,1,4,0,15,89,10,56,3,0.5,1.0,10,0.07,878.7,4,1,0,3,0,183.78,5,12,0,1,133.78,0,0.5,0.67,0,4,1,201.1,0,0,0,0.0,0,1,3,0,0,3,0,2,59,1,False
24,12,11,0,2,1,10,65,10,56,0,0.0,0.0,10,0.1,1322.7,9,9,0,0,0,171.0,1,11,0,1,171.0,0,0.0,0.0,0,0,0,314.93,0,0,0,0.0,0,0,0,0,0,0,0,1,67,1,True
50,25,20,2,7,0,18,94,10,56,6,0.3,1.0,19,0.15,2087.6,8,2,0,6,0,183.19,8,24,0,1,133.19,0,0.5,0.25,0,10,1,448.4,1,0,0,0.0,0,1,6,0,0,6,0,3,123,1,False
610,427,307,156,72,14,111,771,10,56,6,0.3,1.0,19,0.15,2087.6,8,2,0,6,1,183.19,8,24,0,2,133.19,0,0.67,0.25,0,10,1,448.4,1,0,1,0.03,0,2,6,0,0,6,0,3,123,1,False
1408,1133,706,431,113,38,162,1518,10,56,32,0.01,7.19,516,8.94,975944.0,43,11,10,32,4,40.32,307,912,3,1,90.32,1,0.33,0.08,8,378,39,26831.3,8,6,3,0.02,0,1,230,1,0,26,0,144,4582,1,True
289,217,161,44,27,14,45,333,10,56,5,0.35,8.8,183,2.72,321812.0,17,12,3,5,1,24.58,49,213,1,1,74.58,0,0.5,0.37,2,1,15,8174.59,2,0,0,0.0,0,1,44,0,0,5,0,31,1334,1,False
62,29,17,0,11,0,22,154,10,56,2,0.0,1.0,12,0.16,2017.92,6,4,1,2,1,168.32,2,27,1,1,118.32,0,0.5,0.25,0,2,1,482.75,0,0,0,0.0,0,1,2,0,0,2,0,2,114,1,True
22,9,7,0,3,0,10,56,10,56,1,0.0,1.0,5,0.06,836.06,2,1,1,1,0,121.91,0,7,0,1,121.91,0,0.5,1.0,0,1,1,171.03,0,0,0,0.0,0,1,1,0,0,1,0,0,42,1,False
46,21,20,0,8,0,17,125,10,56,0,0.0,0.0,19,0.24,4253.46,18,18,0,0,0,171.0,7,20,0,1,171.0,0,0.0,0.0,0,0,0,733.36,0,0,0,0.0,0,0,0,0,0,0,0,7,136,1,False
136,64,39,16,15,2,57,350,10,56,11,0.15,2.45,64,0.76,34814.2,13,2,0,11,1,117.16,9,133,0,2,117.16,0,0.67,0.36,0,42,8,2286.49,0,1,1,0.34,0,2,27,0,0,10,0,7,505,2,True
74,55,81,0,5,40,14,109,10,56,0,0.0,0.0,53,1.51,62418.3,52,52,0,2,0,171.0,44,54,0,1,171.0,0,0.0,0.0,0,0,0,4521.78,0,0,0,0.0,2,0,0,0,2,0,0,44,663,1,False
130,102,101,0,9,3,19,114,10,56,0,0.0,0.0,100,2.43,113914.0,99,99,0,0,0,171.0,12,101,0,1,171.0,0,0.0,0.0,0,0,0,7290.48,0,0,0,0.0,0,0,0,0,0,0,0,12,1014,1,False
43,28,21,7,5,4,10,90,10,56,4,1.0,2.0,19,0.2,6181.36,5,1,1,4,0,173.27,4,26,0,1,123.27,0,0.5,0.25,1,6,4,602.01,0,2,0,0.0,0,1,8,0,0,2,0,4,140,1,False
45,27,21,5,6,4,12,78,10,56,7,0.13,2.86,56,0.74,44092.3,17,10,2,7,1,147.04,20,72,0,2,107.15,0,0.67,0.21,0,15,9,2230.01,1,1,1,0.17,0,2,20,0,0,6,0,18,454,1,False
66,38,28,6,12,2,16,76,10,56,8,1.0,1.12,26,0.22,3833.32,9,1,4,8,0,182.07,8,33,0,1,132.07,0,0.0,0.12,5,8,2,669.72,0,3,0,0.0,0,0,9,0,0,5,0,4,175,1,False
7650,4811,3126,744,589,638,2250,11497,11,67,253,0.04,3.76,3145,45.21,5224160.0,323,70,15,253,1,52.33,2877,4796,1,1,96.46,0,0.0,0.06,56,21841,225,135632.0,5,2,0,0.0,0,0,951,0,0,251,6,1381,22551,1,True
34,18,3,0,4,0,12,82,10,56,0,0.0,0.0,2,0.09,1208.23,14,14,0,0,0,171.0,2,17,0,1,171.0,0,0.0,0.0,0,0,0,271.85,0,0,0,0.0,0,0,0,0,0,0,0,1,53,1,True
343,202,146,68,39,10,102,552,10,56,18,0.02,2.78,144,1.75,86000.5,23,5,10,18,1,90.23,99,191,1,1,108.1,0,0.5,0.22,3,26,6,5257.18,5,5,0,0.0,0,1,50,0,0,13,3,46,1076,1,False
323,210,155,66,16,10,97,428,10,56,29,0.13,2.03,152,1.37,42376.9,33,4,8,29,1,140.46,94,201,1,1,119.84,0,0.0,0.12,6,156,6,4110.89,1,14,0,0.0,0,0,59,0,0,15,0,41,950,1,False
169,117,81,32,8,4,44,231,10,56,12,0.07,2.25,79,0.97,44459.0,16,4,7,12,0,153.57,35,109,0,1,113.68,0,0.5,0.31,3,34,5,2910.61,2,3,0,0.0,0,1,27,0,0,9,0,14,605,1,False
58,31,22,5,5,1,22,95,10,56,7,0.5,1.14,19,0.15,2051.21,8,1,2,7,0,190.31,10,28,0,1,140.31,0,0.5,0.57,1,10,2,445.35,1,3,0,0.0,0,1,8,0,0,4,0,4,122,1,False
243,171,120,56,15,13,57,380,10,56,12,0.18,3.08,108,1.44,68490.3,15,3,11,12,0,105.8,57,159,0,1,105.56,0,0.5,0.17,3,38,7,4305.58,2,2,0,0.0,0,1,37,0,0,10,3,32,856,1,False
109,68,50,19,5,3,36,185,10,56,10,0.06,1.6,44,0.44,10954.6,12,2,5,10,0,164.38,26,62,0,1,124.5,0,0.5,0.45,3,22,4,1310.21,2,3,0,0.0,0,1,16,0,0,7,0,10,304,1,False
437,315,217,97,25,18,97,627,10,56,16,0.05,4.62,218,3.05,297360.0,21,5,16,16,0,63.25,105,298,0,1,95.48,0,0.5,0.25,5,0,20,9150.42,4,3,0,0.0,0,1,74,0,0,13,3,55,1667,1,False
55,29,20,5,4,1,22,95,10,56,7,0.5,1.14,17,0.14,1848.04,8,1,2,7,0,190.67,10,26,0,1,140.67,0,0.5,0.57,1,10,2,416.19,1,3,0,0.0,0,1,8,0,0,4,0,4,116,1,False
505,405,286,110,20,12,80,511,10,56,20,0.07,5.0,303,4.19,585862.0,29,9,12,20,1,91.82,82,392,1,1,91.58,0,0.5,0.18,5,20,33,12555.6,3,5,0,0.0,0,1,100,0,0,15,2,53,2218,1,False
206,158,110,34,11,14,37,205,10,56,11,0.14,3.18,113,1.4,102745.0,16,5,8,11,0,122.78,38,149,0,1,102.17,0,0.5,0.33,1,34,10,4209.29,1,3,0,0.0,0,1,35,0,0,8,0,28,829,1,False
3236,2787,1607,1161,178,208,271,2374,10,56,42,0.05,12.43,1515,30.52,5979860.0,134,92,4,43,0,27.66,474,2782,0,1,71.78,0,0.0,0.06,16,0,148,91546.7,0,2,0,0.0,1,0,522,0,1,40,1,439,13997,1,True
23,9,7,0,4,0,10,56,10,56,1,1.0,1.0,4,0.02,162.17,2,1,2,1,0,131.14,0,6,0,1,131.14,0,0.5,0.0,0,1,1,64.87,0,0,0,0.0,0,1,1,0,0,1,0,0,21,1,False
26,13,7,0,3,0,10,56,10,56,1,1.0,1.0,4,0.04,383.3,2,1,2,1,0,128.2,0,10,0,1,128.2,0,0.5,0.0,0,1,1,111.02,0,0,0,0.0,0,1,1,0,0,1,0,0,31,1,False
24,9,7,0,5,0,10,56,10,56,1,1.0,1.0,4,0.02,162.17,2,1,2,1,0,131.14,0,6,0,1,131.14,0,0.5,0.0,0,1,1,64.87,0,0,0,0.0,0,1,1,0,0,1,0,0,21,1,False
391,284,190,49,33,7,74,467,10,56,8,0.07,6.5,207,3.08,272506.0,12,4,22,8,1,40.44,59,261,1,1,82.73,0,0.0,0.19,1,14,18,9244.93,1,7,0,0.0,0,0,52,0,0,1,1,38,1558,1,False
146,114,4,0,6,0,26,191,10,56,0,0.0,0.0,3,0.88,6632.66,109,109,0,0,0,171.0,16,113,0,1,171.0,0,0.0,0.0,0,0,0,2641.06,0,0,0,0.0,0,0,0,0,0,0,0,3,338,1,True
60,29,23,0,14,0,17,92,10,56,5,0.07,1.0,21,0.16,2374.04,12,7,1,5,0,177.46,7,27,0,1,127.46,0,0.5,0.2,0,5,1,486.72,0,0,0,0.0,0,1,5,0,0,5,0,2,129,1,False
26,7,5,0,3,0,16,80,10,56,1,0.0,1.0,3,0.02,106.02,1,0,1,1,0,105.03,6,5,0,1,137.25,0,0.5,0.0,0,1,1,45.51,0,0,0,0.0,0,1,1,0,0,1,0,1,16,1,False
26,7,5,0,3,0,16,80,10,56,1,0.0,1.0,3,0.02,106.02,1,0,1,1,0,105.03,6,5,0,1,137.25,0,0.5,0.0,0,1,1,45.51,0,0,0,0.0,0,1,1,0,0,1,0,1,16,1,False
26,7,5,0,3,0,16,80,10,56,1,0.0,1.0,3,0.02,106.02,1,0,1,1,0,105.03,6,5,0,1,137.25,0,0.5,0.0,0,1,1,45.51,0,0,0,0.0,0,1,1,0,0,1,0,1,16,1,False
250,134,90,29,38,6,78,433,10,56,15,0.09,2.13,100,1.23,165691.0,23,8,3,15,0,110.2,74,130,0,1,109.96,0,0.0,0.21,0,149,15,3700.02,0,4,0,0.0,0,0,32,0,0,11,2,33,701,1,False
170,110,70,16,12,8,48,254,10,56,7,0.0,2.57,61,0.92,52393.0,12,5,6,8,0,74.37,46,103,0,1,106.59,0,0.0,0.2,1,22,7,2752.26,0,5,0,0.0,1,0,18,0,1,2,1,15,522,1,True
189,134,59,21,15,5,40,241,10,56,7,0.08,3.29,52,0.75,52802.8,11,4,6,7,0,90.79,35,127,0,1,108.67,0,0.0,0.18,4,17,11,2255.18,0,1,0,0.0,0,0,23,0,0,6,1,12,453,1,False
3264,3028,1370,303,93,113,143,1274,10,56,209,0.96,2.01,1278,24.21,964566.0,210,1,13,209,0,162.96,246,3014,0,1,112.96,0,0.5,0.04,7,1391,36,72618.2,0,2,0,0.0,0,1,421,0,0,207,1,212,14271,1,True
26,12,11,0,4,4,10,76,10,56,0,0.0,0.0,10,0.11,1648.62,9,9,0,0,0,171.0,4,11,0,1,171.0,0,0.0,0.0,0,0,0,319.63,0,0,0,0.0,0,0,0,0,0,0,0,4,68,1,False
26,8,5,0,2,0,16,76,10,56,2,0.0,1.0,4,0.02,118.02,2,0,0,2,0,166.44,6,7,0,1,145.83,0,0.5,0.0,0,2,1,53.51,0,0,0,0.0,0,1,2,0,0,2,0,1,20,1,False
1258,1021,638,186,64,26,173,964,10,56,39,0.05,5.36,639,9.49,1013500.0,53,14,7,40,0,91.17,168,998,0,1,90.93,0,0.5,0.12,6,189,32,28460.9,21,0,0,0.0,1,1,209,0,1,39,0,114,4960,1,True
224,109,28,0,30,0,85,204,10,56,25,0.0,1.0,26,0.36,2628.86,25,0,1,25,0,175.69,75,107,0,1,155.08,0,0.0,0.0,0,25,1,1093.55,0,0,0,0.0,0,0,25,0,0,25,1,25,315,1,True
72,56,39,14,4,3,12,85,10,56,8,0.32,2.0,44,0.5,16835.6,12,4,1,8,0,118.6,5,54,0,1,118.6,0,0.0,0.53,0,0,3,1493.41,0,1,0,0.0,0,0,16,0,0,7,0,5,338,2,False
93,72,53,18,6,5,15,108,10,56,8,0.39,2.5,52,0.65,28269.1,12,4,0,8,1,163.82,10,71,1,1,113.82,0,0.0,0.59,1,0,4,1945.71,0,3,0,0.0,0,0,20,0,0,5,0,8,416,2,False
93,72,53,18,6,5,15,108,10,56,8,0.39,2.5,52,0.7,29346.2,12,4,0,8,1,163.69,10,71,1,1,113.69,0,0.0,0.59,1,0,4,2097.24,0,3,0,0.0,0,0,20,0,0,5,0,8,440,2,True
151,111,82,29,25,5,15,109,10,56,10,0.39,2.4,80,1.13,53757.0,14,4,1,10,1,157.73,10,109,1,1,107.74,0,0.0,0.6,1,0,4,3378.69,1,5,0,0.0,0,0,24,0,0,5,1,8,691,2,False
97,79,58,20,6,6,12,103,10,56,8,0.36,2.5,55,0.77,35141.3,12,4,2,8,1,163.08,8,76,1,1,113.08,0,0.0,0.56,1,0,4,2320.9,0,3,0,0.0,0,0,20,0,0,5,0,8,479,2,False
97,79,58,20,6,5,12,99,10,56,8,0.36,2.62,55,0.79,37217.9,12,4,2,8,1,112.87,7,76,1,1,112.87,0,0.0,0.56,1,0,4,2364.83,0,3,0,0.0,0,0,21,0,0,5,0,7,485,2,False
133,83,55,24,32,5,18,103,10,56,14,0.21,1.93,62,0.86,33742.0,18,4,0,14,1,121.76,13,82,1,1,121.76,0,0.0,0.45,1,46,3,2592.42,0,4,0,0.0,0,0,27,0,0,10,0,9,582,2,False
97,62,43,15,23,3,12,85,10,56,10,0.25,1.8,48,0.64,24684.3,14,4,1,10,0,121.69,5,60,0,1,121.69,0,0.0,0.48,0,26,3,1908.14,0,1,0,0.0,0,0,18,0,0,9,0,5,430,2,False
388,270,197,51,27,18,91,586,10,56,14,0.01,4.0,182,2.76,227082.0,29,15,13,17,1,53.68,99,256,1,1,95.98,0,0.0,0.08,4,90,9,8270.7,0,4,0,0.0,3,0,56,0,3,10,0,53,1526,1,True
132,43,28,8,13,0,76,346,10,56,9,0.75,1.11,26,0.23,3189.68,10,1,1,10,1,97.38,66,41,1,1,139.67,0,0.5,0.33,1,18,2,676.42,4,1,0,0.0,1,1,10,0,1,8,0,14,178,1,True
181,68,48,12,17,0,96,425,10,56,11,0.25,1.64,47,0.46,8444.02,13,2,0,11,1,83.42,86,67,1,1,125.71,0,0.5,0.27,5,30,3,1379.96,5,0,0,0.0,0,1,18,0,0,11,0,22,332,1,True
208,71,49,11,20,0,117,579,10,56,12,0.09,1.42,47,0.5,8808.65,15,3,1,13,1,82.45,107,69,1,1,130.56,0,0.5,0.25,3,42,3,1507.45,6,1,0,0.0,1,1,17,0,1,11,0,22,355,1,True
106,37,26,7,14,0,55,238,10,56,8,0.71,1.12,24,0.21,3060.44,9,1,1,9,1,114.96,45,35,1,1,132.84,0,0.5,0.38,1,14,2,628.59,3,1,0,0.0,1,1,9,0,1,7,0,11,164,1,True
175,67,46,13,15,1,93,448,10,56,11,0.8,1.55,45,0.4,7402.42,12,1,0,11,1,83.88,84,66,1,1,126.17,0,0.5,0.27,3,25,2,1196.72,6,2,0,0.0,0,1,17,0,0,9,0,17,297,1,True
176,63,43,10,18,0,95,434,10,56,11,0.25,1.45,42,0.41,7184.5,13,2,0,11,1,88.66,85,62,1,1,130.95,0,0.5,0.27,2,30,3,1234.49,6,0,0,0.0,0,1,16,0,0,11,0,19,302,1,True
327,130,86,17,28,12,169,736,10,56,13,0.14,1.62,57,0.57,10854.0,16,3,2,13,1,77.32,114,80,1,1,125.42,0,0.5,0.21,6,49,3,1698.76,7,1,0,0.0,0,1,21,0,0,12,0,25,404,1,True
1617,472,333,99,102,9,1043,6510,10,56,77,0.31,1.34,323,3.01,95772.7,80,3,10,78,1,94.72,1042,461,1,1,124.1,0,0.0,0.03,3,298,6,9017.7,0,0,0,0.0,1,0,103,0,1,77,0,103,2023,2,True
3295,2966,2187,751,153,33,176,1159,10,56,122,0.05,5.17,2226,36.64,2926030.0,128,6,12,122,0,139.31,199,2953,0,1,89.31,0,0.0,0.12,50,2710,34,109926.0,64,42,0,0.0,0,0,631,0,0,80,0,110,19288,0,True
1630,584,341,277,70,0,976,6413,10,56,66,0.0,2.09,341,5.15,180047.0,66,0,2,66,0,97.56,966,581,0,1,117.7,0,0.0,0.0,3,66,5,15438.0,0,0,0,0.0,0,0,138,0,0,66,0,70,3418,1,True
1580,415,326,70,137,2,1028,5186,10,56,0,0.0,0.0,73,1.56,49332.5,71,71,7,2,1,171.0,458,74,1,1,171.0,0,0.0,0.0,0,0,0,4687.56,0,0,0,0.0,2,0,0,0,2,0,0,73,641,2,True
100,54,36,11,14,0,32,107,10,56,8,0.86,1.5,37,0.43,25909.9,9,1,1,8,0,160.69,22,52,0,1,120.81,0,0.5,0.25,1,8,5,1282.15,0,0,0,0.0,0,1,12,0,0,8,0,8,260,0,False
436,317,190,62,7,0,112,869,10,56,126,0.0,1.0,189,1.11,7058.75,126,0,0,126,0,157.23,102,316,0,1,157.23,0,0.0,0.0,0,126,1,3328.9,0,0,0,0.0,0,0,126,0,0,126,0,3,1073,2,False
551,86,57,23,29,0,436,2320,10,56,28,1.0,1.0,54,0.34,2237.62,29,1,2,28,1,145.66,426,83,1,1,156.02,1,0.0,0.04,0,28,1,1020.7,0,1,0,0.0,0,0,28,1,0,27,0,29,303,0,True
115,39,27,7,14,0,62,274,10,56,8,0.71,1.12,25,0.22,3405.16,9,1,1,9,1,100.25,52,37,1,1,132.47,0,0.5,0.38,1,14,2,670.24,4,1,0,0.0,1,1,9,0,1,7,0,11,173,1,True
90,17,12,2,9,0,64,274,10,56,4,0.67,1.0,11,0.07,788.56,5,1,0,4,0,112.32,54,16,0,1,141.7,0,0.5,0.5,0,6,1,219.08,1,0,0,0.0,0,1,4,0,0,4,0,6,63,2,True
115,36,26,6,14,0,65,262,10,56,9,0.88,1.0,25,0.17,1964.8,10,1,0,9,1,109.13,55,35,1,1,141.35,0,0.5,0.22,2,16,1,521.91,3,0,0,0.0,0,1,9,0,0,9,0,12,145,1,True
125,42,29,7,14,0,69,297,10,56,9,0.75,1.22,28,0.25,3429.39,10,1,0,9,1,100.61,59,41,1,1,132.83,0,0.5,0.33,1,19,2,748.42,5,0,0,0.0,0,1,11,0,0,9,0,13,192,1,True
178,68,48,12,16,0,94,410,10,56,11,0.25,1.64,47,0.47,8439.71,13,2,0,11,1,83.42,84,67,1,1,125.71,0,0.5,0.27,5,30,3,1397.05,5,1,0,0.0,0,1,18,0,0,10,0,22,335,1,True
179,69,48,12,15,0,95,434,10,56,11,0.25,1.64,47,0.46,8563.37,13,2,0,11,1,83.37,85,68,1,1,125.66,0,0.5,0.27,4,30,3,1388.3,5,0,0,0.0,0,1,18,0,0,11,0,22,333,1,True
310,192,124,59,18,22,100,455,10,56,11,0.8,3.45,121,1.56,89529.6,12,1,2,11,1,52.6,113,189,1,1,101.07,0,0.5,0.27,3,25,17,4672.49,4,1,0,0.0,0,1,38,0,0,10,0,38,836,1,True
253,86,58,13,24,0,143,683,10,56,15,0.05,1.4,56,0.6,10586.5,19,4,1,16,1,82.59,133,84,1,1,130.69,0,0.5,0.2,3,69,4,1804.4,6,1,0,0.0,1,1,21,0,1,14,0,28,427,1,True
475,150,107,33,34,4,291,1722,10,56,19,0.01,1.89,109,1.14,46715.1,27,8,3,20,1,107.72,285,145,1,1,118.08,0,0.5,0.11,1,144,8,3431.18,7,3,0,0.0,1,1,36,0,1,16,0,57,754,1,True
326,232,99,23,34,15,60,491,10,56,11,0.0,1.82,71,1.29,49448.7,11,0,15,11,1,95.2,63,181,1,1,113.07,0,0.5,0.0,1,11,5,3860.98,2,0,0,0.0,0,1,20,0,0,11,0,23,713,0,True
