LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
140,114,85,29,13,10,13,79,10,56,10,0.15,2.8,80,0.95,31962.4,13,3,10,10,0,159.48,13,103,0,1,109.48,0,0.5,0.2,2,10,8,2853.37,10,3,0,0.0,0,1,28,0,0,7,1,13,576,1,False
103,77,53,21,14,11,12,79,10,56,8,0.36,2.5,45,0.6,14964.0,10,2,7,8,0,168.95,13,69,0,1,118.95,0,0.5,0.19,2,14,5,1789.88,9,2,0,0.0,0,1,20,0,0,6,1,13,392,1,True
146,97,70,14,24,7,25,94,10,56,11,0.13,2.18,60,0.79,26239.8,18,7,12,12,0,158.04,22,84,0,1,118.15,0,0.5,0.26,0,41,6,2380.57,0,2,0,0.0,1,1,24,0,1,9,0,12,478,1,True
211,180,131,35,19,16,12,84,10,56,17,0.06,2.35,119,1.62,54886.6,22,5,13,17,0,161.65,18,166,0,1,111.65,0,0.5,0.26,6,102,6,4854.66,6,1,0,0.0,0,1,40,0,0,16,2,18,969,1,True
210,171,121,32,23,15,16,83,10,56,18,0.06,2.28,118,1.36,50744.7,22,4,13,18,0,164.61,21,157,0,1,114.62,0,0.5,0.19,6,82,7,4093.46,6,4,0,0.0,0,1,41,0,0,14,1,17,813,1,False
229,198,129,41,21,1,10,58,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,1,130.61,0,21,0,2,130.61,0,0.67,0.5,1,6,3,414.85,3,1,1,0.0,0,2,6,0,0,3,1,0,101,2,True
113,87,63,18,16,0,10,56,10,56,12,0.18,1.75,61,0.64,17777.1,13,1,7,13,1,119.83,0,79,1,1,119.83,0,0.5,0.83,1,0,7,1908.81,5,1,0,0.0,1,1,21,0,1,11,1,0,427,2,False
53,38,28,8,5,1,10,57,10,56,7,0.25,1.71,23,0.21,4681.17,9,2,4,7,0,130.83,1,33,0,1,130.83,0,0.5,0.71,0,0,3,635.04,0,3,0,0.0,0,1,12,0,0,4,0,1,160,1,True
176,138,103,21,22,5,16,72,10,56,20,0.03,1.6,80,0.7,13919.8,25,5,17,20,0,126.05,11,120,0,1,126.05,0,0.5,0.17,4,150,5,2095.14,6,7,0,0.0,0,1,32,0,0,13,2,7,497,1,False
41,23,17,3,8,0,10,56,10,56,4,1.0,1.0,12,0.08,1104.89,5,1,4,4,0,133.98,0,18,0,1,133.98,0,0.5,0.0,0,4,1,248.14,1,2,0,0.0,0,1,4,0,0,2,1,0,70,1,True
37,20,15,2,7,0,10,56,10,56,3,1.0,1.0,10,0.07,1044.89,4,1,4,3,0,133.19,0,15,0,1,133.19,0,0.5,0.0,0,3,1,224.14,1,2,0,0.0,0,1,3,0,0,1,1,0,62,1,True
174,136,103,20,28,4,10,61,10,56,19,0.04,1.74,79,0.7,14290.0,23,4,17,19,0,125.76,4,118,0,1,125.76,0,0.5,0.21,4,147,5,2114.15,6,7,0,0.0,0,1,33,0,0,12,1,4,493,2,False
68,50,35,13,8,0,10,56,10,56,8,0.06,1.75,33,0.29,6072.79,15,7,1,8,0,125.73,0,48,0,1,125.73,0,0.0,0.2,1,22,5,874.35,0,1,0,0.0,0,0,14,0,0,7,0,0,214,1,False
591,502,358,115,56,4,33,169,10,56,39,0.01,3.54,357,5.22,322913.0,47,8,33,39,0,104.26,27,464,0,1,104.26,0,0.0,0.11,13,544,23,15662.9,0,15,0,0.0,0,0,138,0,0,24,1,10,2901,1,True
178,129,94,31,15,10,34,167,10,56,7,0.0,5.14,87,1.4,71028.3,7,0,11,7,0,99.05,34,117,0,1,98.82,0,0.0,0.0,5,7,7,4199.8,0,7,0,0.0,0,0,36,0,0,0,0,14,777,1,False
51,29,16,1,6,0,16,70,10,56,1,0.0,2.0,10,0.22,5189.69,1,0,4,1,0,72.06,6,24,0,1,104.28,0,0.5,0.0,0,1,2,654.34,0,0,0,0.0,0,1,2,0,0,1,1,2,129,1,True
115,71,51,14,16,9,28,96,10,55,9,0.04,2.22,46,0.56,14615.4,12,3,7,9,0,140.08,27,63,0,1,119.46,0,0.5,0.37,2,0,7,1692.91,2,2,0,0.0,0,1,20,0,0,7,1,15,363,1,False
256,229,164,68,17,28,10,123,10,55,11,0.28,6.27,161,2.26,90048.2,22,11,5,11,0,136.9,28,223,0,1,97.01,0,0.5,0.35,3,7,13,6770.22,2,6,0,0.0,0,1,69,0,0,5,1,28,1313,1,False
94,48,34,7,18,4,28,94,10,55,7,0.06,1.71,28,0.32,6083.93,10,3,5,7,0,145.89,22,42,0,1,125.27,0,0.5,0.38,0,0,3,955.94,2,2,0,0.0,0,1,12,0,0,5,1,10,222,1,False
54,33,24,4,11,2,10,59,10,55,5,0.17,1.6,18,0.2,3307.26,8,3,5,5,0,130.88,2,27,0,1,130.88,0,0.5,0.47,0,0,2,613.06,2,1,0,0.0,0,1,8,0,0,4,1,2,147,1,False
189,153,118,19,26,41,10,105,10,56,18,0.0,2.11,115,1.69,51123.6,22,4,8,19,0,154.49,41,144,0,1,114.61,0,0.5,0.25,9,50,8,5060.97,2,2,0,0.0,1,1,38,0,1,16,1,41,1025,1,True
441,322,241,60,58,33,61,183,10,56,37,0.05,2.38,242,2.99,115097.0,51,14,19,38,0,154.15,84,302,0,1,114.27,0,0.5,0.12,2,865,14,8960.38,4,13,0,0.0,1,1,88,0,1,24,1,50,1724,1,False
59,36,27,3,13,3,10,60,10,55,7,0.06,1.14,21,0.18,2524.52,10,3,5,7,0,133.04,3,30,0,1,133.04,0,0.5,0.38,0,0,2,550.11,0,2,0,0.0,0,1,8,0,0,5,1,3,141,1,False
136,81,58,10,18,0,37,103,10,56,10,0.22,1.7,40,0.38,7476.75,13,3,14,10,1,165.68,27,66,1,1,125.79,1,0.33,0.13,2,30,5,1139.23,3,3,0,0.0,0,1,17,1,0,7,1,9,259,1,True
88,49,37,10,17,0,22,75,10,55,11,0.0,1.0,24,0.14,1304.92,12,1,12,11,0,193.44,12,36,0,1,143.44,0,0.0,1.0,0,0,1,433.65,0,10,0,0.0,0,0,11,0,0,1,1,4,131,1,False
90,56,35,6,18,0,16,65,10,55,10,0.56,1.2,27,0.23,3335.26,11,1,7,10,0,139.86,6,48,0,1,139.86,0,0.5,0.5,3,10,2,701.95,0,3,0,0.0,0,1,12,0,0,7,1,2,186,2,False
65,31,23,3,12,4,22,82,10,56,5,0.12,1.4,15,0.18,2563.39,7,2,7,5,0,152.4,16,23,0,1,131.79,0,0.5,0.4,0,0,2,537.2,0,1,0,0.0,0,1,7,0,0,4,1,8,130,1,True
199,159,110,35,30,10,10,67,10,56,18,0.09,2.67,108,1.58,55373.3,27,9,6,18,0,114.28,10,152,0,1,114.28,0,0.5,0.2,10,102,6,4741.82,1,3,0,0.0,0,1,48,0,0,15,1,10,964,1,True
126,100,69,26,14,14,12,92,10,56,5,0.62,5.0,63,0.8,26578.6,11,6,5,5,0,121.65,16,94,0,1,101.04,0,0.5,0.67,0,0,12,2404.51,2,1,0,0.0,0,1,25,0,0,4,1,16,486,1,True
156,93,73,9,23,4,40,109,10,55,12,0.05,1.67,56,0.49,9207.21,16,4,12,12,0,165.59,34,80,0,1,125.71,0,0.5,0.21,4,34,4,1472.44,4,3,0,0.0,0,1,20,0,0,9,1,14,344,1,False
84,65,47,16,9,1,10,57,10,56,2,0.0,8.5,58,0.77,57326.6,2,0,9,2,0,80.86,1,55,0,1,80.86,0,0.0,0.0,1,2,9,2302.48,0,1,0,0.0,0,0,17,0,0,1,0,1,409,1,False
482,387,273,101,61,10,34,154,10,56,25,0.24,4.44,285,4.75,258579.0,28,3,29,25,0,150.2,34,357,0,1,100.2,0,0.5,0.11,13,119,14,14260.9,2,6,0,0.0,0,1,111,0,0,19,1,24,2535,1,True
57,27,19,4,7,1,23,79,10,56,3,0.0,1.67,13,0.16,3268.94,3,0,5,3,0,124.74,14,21,0,1,124.51,0,0.5,0.0,0,3,2,469.88,0,1,0,0.0,0,1,5,0,0,2,0,5,106,1,False
123,104,68,25,9,6,10,63,10,56,11,0.02,2.36,75,0.84,25581.4,15,4,7,11,1,115.26,6,96,1,1,115.26,0,0.5,0.27,1,20,5,2515.18,2,5,0,0.0,0,1,26,0,0,6,1,6,530,1,False
45,27,23,1,8,7,10,64,10,56,3,0.0,1.0,19,0.22,4754.35,5,2,3,3,0,156.66,7,23,0,1,116.77,0,0.5,0.5,0,1,1,657.2,0,1,0,0.0,0,1,3,0,0,2,1,7,147,1,False
56,33,24,3,13,1,10,57,10,56,7,0.5,1.14,18,0.14,1382.24,8,1,5,7,0,141.66,1,27,0,1,141.66,0,0.5,0.57,0,3,2,408.99,3,0,0,0.0,0,1,8,0,0,7,1,1,114,1,False
119,75,56,18,14,2,30,94,10,56,9,0.06,2.0,45,0.61,18739.8,13,4,9,9,0,158.52,22,65,0,1,118.63,0,0.0,0.19,1,28,6,1822.12,0,5,0,0.0,0,0,18,0,0,4,1,10,378,1,False
48,34,26,4,4,2,10,58,10,56,7,0.04,1.0,23,0.21,3204.02,11,4,2,7,0,132.25,2,31,0,1,132.25,0,0.5,0.29,0,13,1,619.77,1,0,0,0.0,0,1,7,0,0,7,1,2,156,2,False
1034,903,633,203,107,94,24,213,10,56,7,0.5,1.14,18,0.14,1382.24,8,1,5,7,1,141.66,1,27,0,2,141.66,0,0.67,0.57,0,3,2,408.99,3,0,1,0.02,0,2,8,0,0,7,1,1,114,1,True
245,183,135,31,39,30,23,113,10,56,20,0.04,2.1,130,1.67,77807.9,35,15,4,20,0,153.42,43,178,0,1,113.53,0,0.5,0.1,6,266,20,5010.18,3,4,0,0.0,0,1,42,0,0,16,1,35,965,1,False
143,125,79,16,8,5,10,64,10,56,14,0.03,1.86,80,0.9,39680.6,19,5,8,15,0,117.6,5,116,0,1,117.6,0,0.5,0.17,2,54,6,2712.62,1,3,0,0.0,1,1,26,0,1,11,1,5,573,1,False
236,204,133,38,14,12,18,115,10,56,13,0.04,3.85,134,1.7,87886.2,17,4,10,14,1,153.23,20,193,1,1,103.23,0,0.5,0.29,1,0,11,5110.37,4,1,0,0.0,1,1,50,0,1,12,1,20,979,1,True
97,60,43,12,15,0,22,76,10,56,9,0.06,2.0,45,0.61,18739.8,13,4,9,9,0,158.52,22,65,0,1,118.63,0,0.0,0.19,1,28,6,1822.12,0,5,0,0.0,0,0,18,0,0,4,1,10,378,1,False
285,230,159,54,37,37,18,114,10,56,20,0.0,3.0,152,2.0,87605.7,29,9,8,20,0,150.43,45,221,0,1,110.55,0,0.5,0.11,7,200,13,5986.78,4,9,0,0.0,0,1,60,0,0,11,1,39,1166,1,False
291,221,150,61,52,14,18,86,10,56,37,0.01,1.76,135,1.34,33024.4,48,11,18,37,0,129.84,22,202,0,1,129.84,0,0.5,0.08,5,728,5,4023.14,0,17,0,0.0,0,1,65,0,0,20,5,16,936,1,True
43,26,21,2,7,6,10,63,10,56,2,1.0,2.0,17,0.24,8173.44,3,1,3,2,0,129.33,6,22,0,1,108.71,0,0.5,0.0,0,2,3,716.07,1,0,0,0.0,0,1,4,0,0,2,1,6,147,1,False
62,42,29,14,7,3,13,66,10,56,3,0.0,3.67,23,0.33,12061.4,3,0,4,3,0,150.68,6,37,0,1,110.79,0,0.5,0.0,1,3,6,994.93,2,0,0,0.0,0,1,11,0,0,3,0,4,207,1,True
109,73,56,13,16,1,20,75,10,56,8,0.14,1.88,45,0.45,10039.4,12,4,9,8,0,170.38,11,63,0,1,120.38,0,0.5,0.38,0,0,3,1343.68,1,3,0,0.0,0,1,15,0,0,5,1,4,306,1,False
87,58,42,9,19,2,10,58,10,56,7,0.04,1.0,23,0.21,3204.02,11,4,2,7,1,132.25,2,31,0,2,132.25,0,0.67,0.29,0,13,1,619.77,1,0,1,0.0,0,2,7,0,0,7,1,2,156,2,False
155,120,88,39,24,2,11,72,10,56,9,0.62,3.67,69,0.99,33717.8,10,1,15,10,0,111.04,3,104,0,1,111.04,0,0.0,0.44,3,13,7,2967.37,0,7,0,0.0,1,0,33,0,1,2,0,3,608,1,False
43,25,18,4,8,2,10,60,10,56,4,0.11,1.25,15,0.13,1826.81,7,3,2,4,0,132.21,2,22,0,1,132.21,0,0.5,0.42,0,0,2,403.44,1,2,0,0.0,0,1,5,0,0,2,1,2,102,1,False
70,52,34,6,8,3,10,59,10,56,6,0.0,1.83,28,0.3,5887.6,9,3,5,6,0,124.84,3,46,0,1,124.84,0,0.5,0.33,0,2,3,903.75,2,1,0,0.0,0,1,11,0,0,5,2,3,212,1,False
41,24,18,3,7,0,10,56,10,56,5,0.12,1.0,14,0.09,951.27,7,2,3,5,0,141.82,0,20,0,1,141.82,0,0.0,0.6,0,5,1,257.81,0,3,0,0.0,0,0,5,0,0,2,2,0,74,2,False
88,55,40,8,14,0,19,71,10,56,9,0.12,1.67,29,0.24,3848.09,11,2,8,9,0,182.37,9,46,0,1,132.37,0,0.0,0.39,1,7,3,719.39,0,3,0,0.0,0,0,15,0,0,6,1,3,181,1,False
31,11,10,0,10,0,10,56,10,56,6,0.0,1.0,7,0.03,85.53,6,0,2,6,0,161.91,0,8,0,1,161.91,0,0.0,0.0,0,6,1,80.53,0,0,0,0.0,0,0,6,0,0,6,0,0,35,1,False
170,143,96,28,17,0,10,56,10,56,8,0.0,3.88,98,1.38,64973.4,8,0,23,8,0,99.65,0,119,0,1,99.65,0,0.0,0.0,5,8,7,4149.42,0,4,0,0.0,0,0,31,0,0,4,0,0,764,1,False
69,44,33,5,15,0,10,56,10,56,10,0.0,1.0,32,0.25,3527.28,21,11,0,10,0,133.14,0,43,0,1,133.14,0,0.0,0.09,0,70,1,749.23,0,1,0,0.0,0,0,10,0,0,9,0,0,186,1,True
143,117,73,23,16,1,10,57,10,56,9,0.12,3.22,75,0.96,27562.4,12,3,12,9,0,109.59,1,104,0,1,109.59,0,0.0,0.44,6,17,9,2875.36,0,1,0,0.0,0,0,29,0,0,8,0,1,591,1,False
94,57,42,5,14,0,23,130,10,56,5,0.17,2.2,37,0.44,11732.4,14,9,6,5,0,152.64,13,50,0,1,112.75,0,0.0,0.24,2,6,3,1317.32,0,1,0,0.0,0,0,11,0,0,4,0,2,286,1,False
391,327,231,55,36,9,28,187,10,56,21,0.01,3.19,214,2.77,101018.0,28,7,31,21,0,154.43,27,289,0,1,104.43,0,0.0,0.16,12,169,9,8312.16,0,5,0,0.0,0,0,67,0,0,16,1,19,1584,1,True
106,89,64,13,7,0,10,56,10,56,11,0.13,1.73,49,0.44,9028.56,14,3,13,11,0,125.47,0,75,0,1,125.47,0,0.5,0.21,2,41,4,1330.33,4,3,0,0.0,0,1,19,0,0,8,1,0,305,2,True
47,15,10,2,10,0,22,76,10,56,4,1.0,1.0,8,0.05,433.71,5,1,1,4,0,164.36,12,13,0,1,143.74,0,0.5,0.0,0,4,1,136.37,0,0,0,0.0,0,1,4,0,0,4,0,4,43,1,False
54,34,26,3,10,1,10,57,10,56,6,0.1,1.33,22,0.2,3730.66,8,2,3,6,0,131.14,1,30,0,1,131.14,0,0.5,0.42,1,0,3,608.38,5,1,0,0.0,0,1,8,0,0,5,1,1,149,1,False
332,243,182,29,28,15,61,157,10,56,25,0.06,2.16,201,2.26,65669.4,34,9,13,26,0,150.09,66,229,0,1,110.21,0,0.5,0.17,7,195,8,6777.76,5,7,0,0.0,1,1,54,0,1,18,1,32,1394,1,False
76,59,45,6,7,6,10,64,10,56,9,0.12,1.67,40,0.42,8750.83,12,3,4,9,0,124.9,6,54,0,1,124.9,0,0.5,0.44,2,0,5,1258.54,5,2,0,0.0,0,1,15,0,0,7,1,6,294,1,True
78,53,39,8,9,4,16,71,10,56,8,0.14,1.62,35,0.35,7569.1,10,2,6,8,0,175.0,10,46,0,1,125.0,0,0.5,0.38,2,0,3,1052.83,4,2,0,0.0,0,1,13,0,0,6,1,6,243,1,False
115,81,58,12,12,8,22,86,10,56,9,0.08,1.89,54,0.64,16728.6,12,3,6,9,0,155.97,20,74,0,1,116.08,0,0.5,0.41,2,0,4,1905.94,5,2,0,0.0,0,1,17,0,0,7,1,12,403,1,True
109,74,53,12,13,6,22,82,10,56,9,0.04,2.11,50,0.61,19524.2,12,3,5,9,0,158.37,18,68,0,1,118.48,0,0.5,0.37,2,8,5,1833.38,4,2,0,0.0,0,1,19,0,0,7,1,10,389,1,False
309,218,168,36,27,24,64,180,10,56,23,0.11,2.52,170,2.0,65929.0,32,9,12,24,0,132.65,78,205,0,1,112.04,0,0.5,0.21,7,176,14,6012.43,8,8,0,0.0,1,1,58,0,1,15,1,42,1196,1,False
90,52,44,6,10,0,28,86,10,56,7,0.0,1.0,34,0.25,5342.77,8,1,9,7,0,165.73,18,42,0,1,125.84,0,0.0,1.0,0,0,1,762.81,0,6,0,0.0,0,0,7,0,0,1,1,6,198,1,False
199,169,112,34,20,9,10,65,10,56,25,0.1,1.76,100,0.94,22913.7,29,4,13,25,0,125.09,9,155,0,1,125.09,0,0.5,0.15,7,217,9,2827.2,0,8,0,0.0,0,1,44,0,0,17,1,9,656,2,False
52,34,24,2,8,1,10,57,10,56,5,0.12,1.4,20,0.19,3631.0,7,2,3,5,0,125.93,1,30,0,1,125.93,0,0.5,0.4,1,2,3,575.16,5,1,0,0.0,0,1,7,0,0,4,1,1,139,1,True
148,128,98,14,10,7,10,63,10,56,16,0.05,1.69,74,0.71,16262.5,20,4,15,16,0,124.74,7,112,0,1,124.74,0,0.5,0.2,6,46,5,2126.63,3,5,0,0.0,0,1,27,0,0,11,1,7,479,1,False
52,31,22,6,11,0,10,56,10,56,7,0.0,1.14,20,0.14,1990.91,9,2,1,7,1,140.42,0,29,1,1,140.42,0,0.0,0.5,0,15,2,409.32,0,2,0,0.0,0,0,8,0,0,5,0,0,114,1,False
177,147,107,35,20,5,10,61,10,56,13,0.92,2.92,102,1.41,47259.3,14,1,12,13,0,111.19,5,127,0,1,111.19,0,0.0,0.15,9,31,5,4239.32,0,5,0,0.0,0,0,38,0,0,8,1,5,846,1,True
50,29,21,2,11,3,10,60,10,56,5,0.12,1.2,15,0.15,1915.93,7,2,5,5,0,132.82,3,23,0,1,132.82,0,0.5,0.4,0,0,2,448.13,1,1,0,0.0,0,1,6,0,0,4,1,3,115,1,False
88,65,47,13,13,7,10,71,10,56,8,0.0,2.25,45,0.57,18123.5,11,3,4,8,0,118.32,7,60,0,1,118.32,0,0.5,0.33,0,0,5,1708.2,2,3,0,0.0,0,1,18,0,0,5,1,7,367,1,True
144,110,79,27,23,7,11,83,10,56,16,0.05,2.0,75,1.04,45970.2,21,5,6,16,0,121.15,8,103,0,1,121.15,0,0.5,0.25,0,64,7,3122.89,1,9,0,0.0,0,1,32,0,0,7,1,8,679,1,False
106,78,57,12,18,4,10,60,10,56,9,0.19,2.11,50,0.74,23953.2,11,2,10,10,0,117.78,4,67,0,1,117.78,0,0.5,0.33,2,0,4,2208.76,3,1,0,0.0,1,1,19,0,1,8,1,4,458,1,False
71,47,35,4,14,10,10,68,10,56,7,0.17,1.57,27,0.32,5936.48,10,3,5,7,0,180.04,10,41,0,1,130.04,0,0.5,0.48,0,0,3,948.18,1,1,0,0.0,0,1,11,0,0,6,1,10,219,1,False
441,377,282,68,53,36,11,109,10,56,41,0.03,2.61,284,3.73,187430.0,53,12,26,43,0,112.93,37,350,0,1,112.93,0,0.5,0.11,8,943,18,11195.3,4,10,0,0.0,2,1,107,0,2,31,1,37,2187,1,True
61,37,28,3,13,4,11,67,10,56,7,0.06,1.29,22,0.21,2988.1,10,3,5,7,0,132.43,5,31,0,1,132.43,0,0.5,0.38,0,0,2,637.26,0,1,0,0.0,0,1,9,0,0,6,1,5,157,1,True
147,118,85,26,17,11,12,86,10,56,10,0.07,3.0,78,0.99,39701.5,13,3,9,10,0,160.88,13,108,0,1,110.88,0,0.5,0.4,2,0,7,2958.36,1,3,0,0.0,0,1,30,0,0,7,1,13,597,1,False
108,79,58,10,19,0,10,56,10,56,10,0.22,1.7,40,0.38,7476.75,13,3,14,10,1,125.79,0,64,1,1,125.79,1,0.33,0.13,2,30,5,1139.23,3,3,0,0.0,0,1,17,1,0,7,1,0,259,1,True
70,45,34,9,15,0,10,56,10,56,10,0.0,1.0,22,0.13,1195.3,11,1,11,10,0,143.41,0,33,0,1,143.41,0,0.0,1.0,0,0,1,397.11,0,9,0,0.0,0,0,10,0,0,1,1,0,120,1,False
74,49,35,6,15,0,10,55,10,55,10,0.56,1.2,27,0.23,3335.26,11,1,7,10,0,139.86,0,41,0,1,139.86,0,0.5,0.5,3,10,2,701.95,0,3,0,0.0,0,1,12,0,0,7,1,0,186,2,False
60,37,28,3,13,4,10,62,10,56,7,0.06,1.29,22,0.21,2988.1,10,3,5,7,0,132.43,4,31,0,1,132.43,0,0.5,0.38,0,0,2,637.26,0,1,0,0.0,0,1,9,0,0,6,1,4,157,1,True
156,93,73,9,23,4,40,109,10,55,12,0.05,1.67,56,0.49,9207.21,16,4,12,12,0,165.59,34,80,0,1,125.71,0,0.5,0.21,4,34,4,1472.44,4,3,0,0.0,0,1,20,0,0,9,1,14,344,1,False
150,120,90,24,19,10,11,72,10,56,10,0.17,2.6,71,0.84,25749.7,12,2,15,10,0,112.4,8,92,0,1,112.4,0,0.0,0.35,4,6,5,2533.23,0,4,0,0.0,0,0,26,0,0,6,1,8,530,1,False
540,454,318,96,60,43,26,180,10,56,33,0.31,3.18,287,4.44,204257.0,36,3,38,33,1,157.19,56,385,1,1,107.19,0,0.0,0.03,14,95,9,13323.3,0,21,0,0.0,0,0,105,0,0,12,1,52,2532,1,True
202,169,125,35,21,5,12,76,10,56,13,0.67,3.46,110,1.32,48699.8,14,1,17,13,0,108.89,7,151,0,1,108.89,0,0.0,0.38,7,28,11,3974.46,0,4,0,0.0,0,0,45,0,0,9,0,7,800,1,False
325,271,196,63,35,16,19,115,10,56,13,0.0,5.38,163,2.28,113043.0,13,0,24,13,0,149.34,25,246,0,1,99.34,0,0.0,0.0,3,13,11,6847.77,0,4,0,0.0,0,0,70,0,0,9,0,19,1282,1,False
77,55,36,23,8,7,14,76,10,56,5,0.0,3.2,39,0.58,25069.2,5,0,2,5,0,149.96,11,52,0,1,110.07,0,0.0,0.0,0,5,5,1735.02,0,3,0,0.0,0,0,16,0,0,2,0,8,343,1,True
73,38,22,8,9,10,26,141,10,56,4,0.07,1.75,21,0.36,10208.2,9,5,1,5,0,85.75,27,36,0,1,117.97,0,0.0,0.25,1,6,2,1085.88,0,3,0,0.0,1,0,7,0,1,1,0,15,237,1,False
196,162,105,39,14,10,20,110,10,56,7,1.0,4.86,120,1.67,110201.0,8,1,4,7,1,112.3,21,157,1,1,91.69,0,0.0,0.14,3,12,15,5021.8,0,3,0,0.0,0,0,34,0,0,4,0,19,896,1,True
32,12,8,1,5,0,15,65,10,55,1,0.0,1.0,3,0.03,342.13,1,0,4,1,0,115.37,5,7,0,1,133.25,0,0.0,0.0,0,1,1,95.51,0,1,0,0.0,0,0,1,0,0,0,1,1,26,1,False
759,617,434,160,79,28,63,199,10,56,43,0.03,3.77,386,5.52,272188.0,50,7,43,44,0,157.07,81,553,0,1,107.07,0,0.0,0.11,19,429,16,16549.4,0,12,0,0.0,1,0,162,0,1,31,2,47,3182,1,True
134,88,59,17,21,0,25,84,10,56,13,0.08,2.0,51,0.64,18208.7,17,4,10,14,0,178.27,15,77,0,1,128.27,0,0.5,0.33,2,0,4,1933.65,0,2,0,0.0,1,1,26,0,1,11,0,5,419,1,True
180,142,107,22,25,23,13,99,10,56,9,0.06,3.22,103,1.41,65109.8,19,10,10,9,1,141.38,26,131,1,1,101.49,0,0.0,0.16,6,36,9,4224.07,0,2,0,0.0,0,0,29,0,0,7,0,26,811,1,False
80,53,41,3,14,5,13,66,10,56,8,0.0,1.25,23,0.2,3161.94,13,5,10,8,0,189.27,8,33,0,1,139.27,0,0.5,0.2,0,32,3,593.94,0,1,0,0.0,0,1,10,0,0,7,0,6,152,2,False
238,197,142,33,31,9,10,66,10,56,10,0.04,4.0,104,1.82,96587.8,15,5,32,11,0,102.0,9,164,0,1,102.0,0,0.5,0.24,2,34,14,5445.1,1,4,0,0.0,1,1,40,0,1,6,0,9,945,1,True
66,24,15,1,11,0,31,91,10,56,7,0.0,1.14,10,0.08,565.66,7,0,4,7,0,176.56,21,19,0,1,155.95,0,0.0,0.0,0,7,2,225.42,0,0,0,0.0,0,0,8,0,0,7,1,7,71,1,False
50,33,28,3,7,1,10,57,10,56,2,0.0,2.0,20,0.26,5918.14,3,1,7,2,0,106.2,1,25,0,1,106.2,0,0.5,1.0,0,0,3,775.95,0,1,0,0.0,0,1,4,0,0,1,0,1,160,1,True
51,34,29,3,7,1,10,57,10,56,2,0.0,2.0,20,0.26,5845.82,3,1,8,2,0,106.25,1,25,0,1,106.25,0,0.5,1.0,0,0,3,779.13,0,1,0,0.0,0,1,4,0,0,1,0,1,160,1,True
288,181,129,32,26,2,81,189,10,56,34,0.01,1.53,118,1.06,22422.5,47,13,17,35,0,170.79,73,163,0,1,130.9,0,0.5,0.07,13,694,5,3178.55,0,7,0,0.0,1,1,52,0,1,27,2,27,753,2,True
62,41,29,7,11,0,10,56,10,56,5,0.0,2.0,19,0.34,11333.9,5,0,7,5,0,126.62,0,33,0,1,126.62,0,0.5,0.0,1,5,4,1032.55,0,1,0,0.0,0,1,10,0,0,4,0,0,224,2,True
30,13,11,0,7,0,10,55,10,55,1,1.0,1.0,7,0.06,866.77,4,3,3,2,0,116.34,0,9,0,1,116.34,0,0.0,0.67,0,0,1,175.03,0,0,0,0.0,1,0,1,0,1,1,1,0,44,2,True
158,116,89,18,12,1,30,112,10,56,9,0.06,3.0,74,1.12,98644.0,11,2,15,10,0,145.13,23,100,0,1,105.25,0,0.0,0.56,2,0,17,3353.01,0,2,0,0.0,1,0,27,0,1,7,1,10,615,1,True
180,118,87,17,13,5,49,128,10,56,17,0.03,1.65,79,0.82,21664.4,23,6,13,18,0,163.86,45,104,0,1,123.97,0,0.0,0.2,2,125,4,2460.14,0,4,0,0.0,1,0,28,0,1,13,2,19,548,1,True
81,41,31,5,10,0,30,93,10,56,6,0.4,1.5,20,0.17,2438.56,8,2,9,6,0,153.18,20,31,0,1,132.56,0,0.5,0.17,1,14,2,513.65,0,3,0,0.0,0,1,9,0,0,3,1,7,132,1,True
31,13,10,1,5,0,13,61,10,56,2,0.0,1.0,6,0.04,384.35,3,1,3,2,0,185.22,3,9,0,1,135.22,0,0.0,1.0,0,0,1,118.43,0,1,0,0.0,0,0,2,0,0,1,1,1,35,1,False
41,25,18,3,6,0,10,55,10,55,2,0.0,2.0,16,0.14,4646.58,2,0,4,2,0,110.65,0,20,0,1,110.65,0,0.5,0.0,0,2,3,427.07,0,0,0,0.0,0,1,4,0,0,2,0,0,91,1,True
58,36,27,7,12,0,10,55,10,55,7,1.0,1.29,22,0.2,2783.39,8,1,4,7,0,132.67,0,31,0,1,132.67,0,0.5,0.0,1,7,2,595.99,4,3,0,0.0,0,1,9,0,0,4,0,0,152,2,True
163,128,101,18,19,2,16,69,10,56,13,0.04,2.38,88,1.26,64911.1,15,2,14,14,0,112.65,8,113,0,1,112.65,0,0.0,0.54,4,0,11,3792.26,0,5,0,0.0,1,0,31,0,1,8,1,4,744,1,True
32,14,10,1,8,0,10,55,10,55,3,1.0,1.0,8,0.06,646.58,4,1,1,3,0,141.4,0,12,0,1,141.4,0,0.5,0.0,0,3,1,187.09,2,1,0,0.0,0,1,3,0,0,2,0,0,54,1,False
